,name,cuisine,latitude,longitude,address,rating,review_count,price
460,Kilo,italian,1.30612,103.866127,"['66 Kampong Bugis', '#02-01', 'Singapore 338987', 'Singapore']",4.0,22,$$
461,Peperoni Pizzeria,italian,1.304,103.79134,"['10 Biopolis Rd', '#01-01, Chromos', 'Singapore 138670', 'Singapore']",4.5,4,$$
462,Shokudo Japanese Coffee House,italian,1.29741,103.8566208,"['87 Beach Rd', '#02-09  Chye Sing Building', 'Singapore 189695', 'Singapore']",4.0,1,$$
463,Il Piccolo,italian,1.33419695725622,103.849711562582,"['Blk 78C, Toa Payoh Central', 'Singapore 313078', 'Singapore']",4.0,1,$$
464,Supply & Demand,italian,1.3009599,103.83896,"['277 Orchard Road', '#02-14', 'Singapore 238858', 'Singapore']",3.5,11,$$
465,Skinny Pizza,italian,1.29947601839573,103.846217404704,"['68 Orchard Road', '#03-79/83, Plaza Singapure', 'Singapore 238839', 'Singapore']",3.5,7,$$
466,Rosso Vino,italian,1.29121,103.84196,"['15 Merbau Rd', 'Singapore 239032', 'Singapore']",3.5,12,$$
467,La Barca,italian,1.304636,103.884288,"['90 Goodman Rd', 'Blk C, Goodman Arts Centre', 'Singapore 439053', 'Singapore']",3.5,11,$$
468,Ah Bong's Italian,italian,1.29787795894514,103.857125989331,"['103 Beach Rd', '#01-02', 'Singapore 189704', 'Singapore']",4.0,2,$$
469,Trattoria Gallo D'oro,italian,1.28880336939099,103.842335271164,"['Central Mall', '7 Magazine Road', '#01-03', 'Singapore 059572', 'Singapore']",2.5,4,$$
470,Bruno's Pizzeria & Grill,italian,1.3037,103.8965,"['344 Tanjong Katong Rd', 'Singapore 437113', 'Singapore']",3.5,21,$$
471,Room Coffee Bar,italian,1.2740901,103.8007965,"['460 Alexandra Road #01 -18', 'Singapore 119963', 'Singapore']",4.0,4,$$
472,Pizza Express,italian,1.3058101,103.8327305,"['6 Scotts Rd', 'Unit B1 08/09', 'Singapore 228209', 'Singapore']",3.0,9,$$
473,Il Cielo,italian,1.305908,103.829416,"['581 Orchard Rd', 'Level 24', 'Singapore 238883', 'Singapore']",4.0,8,$$
474,SkyLoft at iFly Singapore,italian,1.2519166,103.8170471,"['43 Siloso Beach Walk', '#05-01', 'Southern Islands 099010', 'Singapore']",4.0,1,$$
475,Peperoni Pizzeria,italian,1.33128,103.8071899,"['6 Greenwood Avenue', 'Hillcrest Park', 'Singapore 289195', 'Singapore']",4.0,20,$$
476,Saizeriya,italian,1.34242308218032,103.953292675704,"['3 Simei St 6', '#03-04, Eastpoint Mall', 'Singapore 528833', 'Singapore']",4.5,3,$$
477,Da Paolo Gastronomia - Raffles City,italian,1.294129,103.8531133,"['252 North Bridge Road', '#B1-45', 'Singapore 179103', 'Singapore']",3.5,4,$$
478,Modesto's,italian,1.30808384155557,103.835577070713,"['24 Mount Elizabeth', '#01-05 The Elizabeth Hotel', 'Singapore 228518', 'Singapore']",3.5,8,$$
479,Table Manners,italian,1.336134,103.965295,"['5 Changi Business Park Central 1', '#01-68/69', 'Singapore 486038', 'Singapore']",3.5,18,$$
480,Istanbul Grill's & Cafe,italian,1.30151575253815,103.859663045258,"['62 Bussorah Street', 'Singapore 199478', 'Singapore']",2.5,7,$$
481,Caffé B,italian,1.28159,103.84602,"['64 Club St', 'Singapore 069438', 'Singapore']",3.5,11,$$
482,Offshore Club,italian,1.38026,103.97038,"['Blk 103A, 25 Loyang Crescent', 'Singapore 508988', 'Singapore']",4.0,1,$$
483,Ricciotti,italian,1.28925324734173,103.848487387137,"['20 Upper Circular Rd', '#B1-49/50', 'Singapore 058416', 'Singapore']",3.5,13,$$
484,Sapore Italiano,italian,1.3039672,103.7749023,"['1 Create Way', '#01-06, NUS University Town', 'Singapore 138602', 'Singapore']",3.5,6,$$
485,Platypus Kitchen,italian,1.29850541673732,103.854579492444,"['200 Victoria St', '#03-29, Bugis Junction', 'Singapore 188021', 'Singapore']",3.5,15,$$
486,Wawawa - Bistro by the Reservoir,italian,1.3390232,103.9349442,"['901 Bedok Reservoir Road', 'Singapore 479266', 'Singapore']",2.5,9,$$
487,Casa Verde,italian,1.31492469948174,103.816131725907,"['1 Cluny Rd', 'Botanic Gardens Visitor Centre', 'Singapore 259569', 'Singapore']",3.0,12,$$
488,Pastamania,italian,1.29131719106934,103.849890542212,"['109 North Bridge Road', '#01-08/09, Funan Centre', 'Singapore 179097', 'Singapore']",4.0,1,$$
489,Etna Italian Restaurant,italian,1.278557,103.843372,"['49/50 Duxton Rd', 'Singapore 089514', 'Singapore']",4.0,31,$$
490,Little Box La Pizzeria,italian,1.3044178,103.8506259,"['180 Albert St', '#01-04', 'Singapore 189971', 'Singapore']",1.5,2,$$
491,Casa Roma Ristorante Pizzeria,italian,1.337987,103.793105,"['200 Turf Club', '#01-08', 'Singapore 287994', 'Singapore']",4.0,4,$$
492,Zzapi,italian,1.31640455334395,103.835520744324,"['271 Bukit Timah Road', '#01-04, Balmoral Plaza', 'Singapore 259708', 'Singapore']",4.0,1,$$$
493,Ristorante Pietrasanta,italian,1.29899484689579,103.787600398064,"['1 Fusionopolis Way', '#01-08', 'Connexis Tower', 'Singapore 138632', 'Singapore']",4.0,16,$$$
494,Dolce Vita,italian,1.29063,103.85844,"['5 Raffles Ave', 'Level 5', 'Singapore 039797', 'Singapore']",4.5,6,$$$
495,iO Italian Osteria,italian,1.36296244229395,103.764406367292,"['4 Hillview Rise Hill V2', '# 02-01', 'Singapore 667979', 'Singapore']",4.5,18,$$$
496,Jamie's Italian,italian,1.30629,103.8286399,"['583 Orchard Rd', '#01 01-04', 'Singapore 238884', 'Singapore']",3.0,26,$$$
497,Da Luca Italian Restaurant,italian,1.3182,103.8426132,"['1 Goldhill Plaza, #01-19/21 Goldhill Plaza', 'Singapore 308899', 'Singapore']",3.5,8,$$$
498,Alfresco Gusto,italian,1.305104,103.832075,"['2 Orchard Turn', 'ION Orchard #01-15', 'Singapore 238801', 'Singapore']",2.5,3,$$$
499,Caruso,italian,1.33073511695541,103.795855897298,"['791 Bukit Timah Rd', 'Singapore 269764', 'Singapore']",4.0,3,$$$
500,Bel Mondo,italian,1.2920715,103.859851,"['9 Raffles Boulevard', 'Singapore 039596', 'Singapore']",4.0,6,$$$
501,sufood,italian,1.29383,103.8533325,"['252 North Bridge Road', 'Raffles City Shopping Centre, #02-19', 'Singapore', 'Singapore']",4.0,6,$$$
502,La Strada,italian,1.30634755447471,103.831895211731,"['1 Scotts Rd', '#01-13', 'Singapore 228208', 'Singapore']",4.5,16,$$$
503,Pasta Brava,italian,1.27763695532076,103.842726466826,"['11 Craig Rd', 'Tanjong Pagar 089671', 'Singapore']",4.0,22,$$$
504,Perbacco,italian,1.27803,103.8423462,"['20 Craig Rd', '#01-03', 'Singapore 089692', 'Singapore']",4.0,3,$$$
505,Limoncello Pizza & Grill,italian,1.29093,103.83668,"['95 Robertson Quay', '#01-19/20', 'Rivergate', 'Singapore 238256', 'Singapore']",3.0,12,$$$
506,Aura,italian,1.2897045,103.8512862,"[""1 St Andrew's Rd"", '#06-02', 'Singapore 178957', 'Singapore']",3.5,21,$$$
507,Cicheti,italian,1.3017,103.85997,"['52 Kandahar St', 'Singapore 198901', 'Singapore']",4.0,34,$$$
508,Petes's Place,italian,1.3064382,103.83333,"['Grand Hyatt Singapore', '10 Scotts Road', 'Singapore 228211', 'Singapore']",3.5,13,$$$
509,Pizza Fabbrica,italian,1.30101403603432,103.860021059622,"['69/70 Bussorah Street', 'Singapore 199483', 'Singapore']",4.0,12,$$$
510,Atmastel,italian,1.29441188243389,103.855544017197,"['26 Beach Rd', '#B1-22', 'South Beach Avenue', 'Singapore 189768', 'Singapore']",3.5,4,$$$
511,Zafferano Restaurant,italian,1.28276212731736,103.853022060482,"['10 Collyer Quay', '#43-01', 'Ocean Financial Centre', 'Singapore 049315', 'Singapore']",3.0,16,$$$
512,La Pizzaiola,italian,1.3816171229741,103.829715438187,"['19 Kalidasa Avenue', 'Singapore 789398', 'Singapore']",4.5,4,$$$
513,Rubato,italian,1.3311847181112,103.806992320822,"['12 Greenwood Ave', 'Singapore 289204', 'Singapore']",4.0,12,$$$
514,Peperoni Pizzeria,italian,1.3534281,103.8333141,"['267 Upper Thomson Rd', 'Singapore 574394', 'Singapore']",4.0,1,$$$
515,Bruno's Bistrot,italian,1.31213,103.91116,"['201 Telok Kurau Rd', '#01-06, Kurau Court', 'Singapore 423910', 'Singapore']",4.0,5,$$$
516,Prego,italian,1.293827,103.854009,"['80 Bras Basah Rd', 'Level 1', 'Singapore 189560', 'Singapore']",3.5,28,$$$
517,DOP Mozzarella Bar,italian,1.29026,103.83919,"['60 Robertson Quay', '#01-04A The Quayside', 'Singapore 238252', 'Singapore']",4.0,8,$$$
518,Pizzeria L'Operetta,italian,1.275,103.8445206,"['Icon Village #01-78-81', '12 Gopeng Street', 'Singapore 078877', 'Singapore']",3.0,13,$$$
519,Baci Baci,italian,1.36453702795297,103.870035074651,"['27 Lichfield Rd', 'Singapore 556847', 'Singapore']",4.5,6,$$$
520,Latteria Mozzarella Bar,italian,1.27859,103.8429031,"['40 Duxton Hill', 'Singapore 089618', 'Singapore']",4.0,31,$$$
521,La Braceria,italian,1.33164,103.8070526,"['5 Greendale Ave', 'Hillcrest', 'Singapore 289501', 'Singapore']",3.5,8,$$$
522,Cacio e Pepe Cucina Italiano,italian,1.35779616390878,103.760363020143,"['3 Chu Lin Road', 'Singapore 669890', 'Singapore']",3.5,3,$$$
523,Senso Ristorante & Bar,italian,1.28251,103.84663,"['21 Club St', 'Singapore 069410', 'Singapore']",4.0,14,$$$
524,La Forketta Gastronomia Italiana,italian,1.3036447,103.8098267,"['9 Dempsey Rd', '#01-09', 'Singapore 247697', 'Singapore']",2.5,14,$$$
525,Motorino,italian,1.290286,103.845103,"['3A River Valley Rd', '#01-01A, Clarke Quay', 'Singapore 179020', 'Singapore']",3.5,15,$$$
526,Mad For Garlic,italian,1.29359004484136,103.856668902169,"['No 3 Temasek Boulevard', '#02-300/301', 'Singapore 038983', 'Singapore']",2.5,12,$$$
527,Al Forno,italian,1.30871,103.9120178,"['400 East Coast Rd', 'Singapore 428996', 'Singapore']",3.5,17,$$$
528,Truffle Gourmet,italian,1.2821362,103.8459818,"['49 Club Street', 'Singapore 069426', 'Singapore']",3.0,3,$$$
529,Modesto's,italian,1.30689,103.8277512,"['1 Tanglin Rd', '#01-09/10, Orchard Parade Hotel', 'Singapore 247905', 'Singapore']",3.0,12,$$$
530,Trattoria L'Operetta,italian,1.30641,103.89559,"['244 Tanjong Katong Road', 'Singapore 437032', 'Singapore']",3.5,9,$$$
531,Palio,italian,1.25542786164439,103.819882850406,"['Hotel Michael Sentosa', 'Level 2', 'Singapore', 'Singapore']",3.5,2,$$$
532,Sopra Cucina & Bar,italian,1.3076066,103.8301208,"['10 Claymore Road', '#01-02, Pan Pacific Orchard Hotel', 'Singapore 229540', 'Singapore']",3.5,7,$$$
533,Burlamacco Ristorante,italian,1.2804805,103.8468004,"['77 Amoy Street', 'Singapore 069896', 'Singapore']",3.5,6,$$$
534,Trattoria Italian Kitchen,italian,1.30106,103.8384705,"['313 Orchard Road', '313 Somerset', 'Singapore 238895', 'Singapore']",3.0,5,$$$
535,Pietro Ristorante Italiano,italian,1.38328676960123,103.876074733174,"['12 Jalan Kelulut', 'Singapore 809030', 'Singapore']",3.0,5,$$$
536,Jamie's Italian,italian,1.263437,103.82129,"['1 HarbourFront Walk', '#01-165/167', 'Singapore 098585', 'Singapore']",3.0,48,$$$
537,Ristorante da Valentino,italian,1.336877,103.793967,"['200 Turf Club Road', '#01-19', 'Singapore 287994', 'Singapore']",3.5,19,$$$
538,Sole Pomodoro,italian,1.2467652779303,103.841941846458,"['31 Ocean Way', '#01-14 Quayside Isle  Sentosa Cove', 'Bedok 098375', 'Singapore']",2.5,7,$$$
539,Etna Italian Restaurant,italian,1.31318904778946,103.929368472535,"['110 Upper East Coast Rd', 'Singapore 455298', 'Singapore']",3.5,6,$$$
540,Pepenero,italian,1.28036,103.8480835,"['14 Stanley Street', 'Singapore 068733', 'Singapore']",3.5,7,$$$
541,Papito's,spanish,1.33812767270522,103.793266515462,"['200 Turf Club Rd', '#01, Pasarbella Stall 27, Bukit Timah', 'Singapore 287994', 'Singapore']",3.0,1,$
542,FOC Sentosa,spanish,1.24676099188008,103.824925012887,"['110 Tanjong Beach Walk', 'Sentosa', 'Singapore 098943', 'Singapore']",3.0,8,$$
543,Charlie's Tapas Grill & Bar,spanish,1.2861201,103.8497391,"['32 Boat Quay', 'Singapore 049821', 'Singapore']",3.5,7,$$
544,Alegro,spanish,1.2905101,103.8447418,"['01-13 Clarke Quay', 'Singapore 179023', 'Singapore']",3.5,4,$$
545,Barraka,spanish,1.29216,103.8416138,"['11 Unity Street', 'Singapore 237995', 'Singapore']",3.0,8,$$
546,My Little Spanish Place,spanish,1.28717,103.84925,"['54 Boat Quay', 'Singapore 049843', 'Singapore']",4.0,4,$$$
547,Sabio By The Sea,spanish,1.24777,103.8419724,"['31 Ocean Way', '#01-02', 'Southern Islands 098367', 'Singapore']",3.5,10,$$$
548,My Little Tapas Bar,spanish,1.2812521,103.8455394,"['14 Ann Siang Road', 'Singapore 069694', 'Singapore']",4.5,8,$$$
549,Binomio,spanish,1.27766649229806,103.842091814591,"['Craig Place', '20 Craig Road', '#01-02', 'Singapore 089692', 'Singapore']",4.5,15,$$$
550,My Little Spanish Place,spanish,1.32443,103.8092422,"['619 Bukit Timah Road', 'Singapore 269720', 'Singapore']",4.0,13,$$$
551,Dehesa,spanish,1.28626,103.8487899,"['12 North Canal Rd', 'Singapore 048825', 'Singapore']",5.0,3,$$$
552,Bam! Tapas-sake Bar,spanish,1.27841,103.8442535,"['38 Tras Street', 'Singapore 078977', 'Singapore']",4.0,7,$$$
553,Los Primos Taberna Y Tapas,spanish,1.28161,103.8457489,"['87 Club Street', 'Singapore 069449', 'Singapore']",2.5,5,$$$
554,Don Quijote,spanish,1.304618,103.808905,"['7 Dempsey Rd', '#01-02', 'Singapore 249671', 'Singapore']",3.5,19,$$$
555,Milagro Spanish Restaurant,spanish,1.3009279,103.8399306,"['181 Orchard Rd', '#08-06', 'Singapore 238896', 'Singapore']",3.5,7,$$$
556,UNA at One Rochester,spanish,1.305308,103.787689,"['1 Rochester Park', 'Singapore 139212', 'Singapore']",3.5,4,$$$
557,Serenity Spanish Bar & Restaurant,spanish,1.26431,103.8220673,"['1 HarbourFront Walk', '#01-98/99, VivoCity', 'Singapore 098585', 'Singapore']",2.5,14,$$$
558,Octapas Spanish Tapas Bar,spanish,1.2898848,103.8454475,"['3D River Valley Rd', '#01-08', 'Singapore 179023', 'Singapore']",2.0,26,$$$
559,A Noodle Story,japanese,1.27911431717158,103.846893310547,"['7 Maxwell Rd', '#01-39', 'Singapore 069111', 'Singapore']",4.5,28,$
560,Ippudo,japanese,1.27824817939769,103.85095987469,"['12 Marina View', '#02-01, Asia Square Tower 2', 'Singapore 018961', 'Singapore']",4.5,3,$
561,Maki-San,japanese,1.29922682133719,103.847383302647,"['2 Handy Rd', '#B1-17/18', 'Singapore 229233', 'Singapore']",4.5,15,$
562,Tsuru-Koshi Udon,japanese,1.30309755997435,103.834942201172,"['391 Orchard Rd', '#B2-01/02/03, Takashimaya Shopping Centre', 'Singapore 238872', 'Singapore']",4.0,12,$
563,CoCo Ichibanya,japanese,1.29936623734784,103.845532089472,"['68 Orchard Rd', '#03-73', 'Singapore 238839', 'Singapore']",3.5,3,$
564,Shinkansen,japanese,1.2752699,103.8435,"['100 Tras St', '#03-22', 'Singapore 079027', 'Singapore']",4.0,2,$
565,Kajiken,japanese,1.27686,103.84387,"['1 Tras Link', '#01-07', 'Singapore 078867', 'Singapore']",4.5,7,$
566,Yayoiken Japanese Resturant,japanese,1.3022799,103.8249512,"['313 Orchard B2', 'Singapore 238895', 'Singapore']",4.5,3,$
567,Romankan Yokohama,japanese,1.3025399,103.83461,"['Ngee Ann City, 391 Orchard Road', '#B2-04', 'Singapore 238872', 'Singapore']",4.5,3,$
568,The Gallerie Food Court,japanese,1.2912199,103.8578033,"['6 Raffles Boulevard Marina Square Shopping Centre', '#04-101/102', 'Singapore 039594', 'Singapore']",3.5,3,$
569,Two Pigs Fly,japanese,1.3045739,103.90244,"['19 East Coast Rd', 'Singapore 428746', 'Singapore']",4.5,4,$
570,Tori-Q,japanese,1.30389,103.83583,"['290 Orchard Rd', '#B1-K1 Paragon', 'Singapore 238859', 'Singapore']",4.0,8,$
571,Zenso,japanese,1.30054,103.85103,"['91 Bencoolen St', '#01-16, Sunshine Plaza', 'Singapore 189652', 'Singapore']",3.5,7,$
572,Eighteen Chefs,japanese,1.36941,103.8484116,"['53 Ang Mo Kio Avenue 3', '#04-02', 'Singapore 569934', 'Singapore']",4.0,2,$
573,Come In Hokkaido,japanese,1.29151,103.84469,"['177 River Valley Rd', 'Liang Court', 'Singapore 179030', 'Singapore']",4.0,1,$
574,Genki Sushi,japanese,1.285362,103.845021,"['133 New Bridge Rd', '#02-33, Chinatown Point', 'Singapore 059413', 'Singapore']",3.5,6,$
575,Fujiyama Dragon Curry,japanese,1.27686,103.84387,"['1 Tras Link', '#01-03', 'Singapore 078867', 'Singapore']",4.5,3,$
576,YAYOI,japanese,1.29173347607835,103.844646124595,"['177 River Valley Rd', '#B1-50, Liang Court', 'Singapore 179030', 'Singapore']",3.5,5,$
577,Ho-Jiak,japanese,1.27299014885381,103.843496964886,"['80 Anson Rd', '#02-01', 'Fuji Xerox Building', 'Singapore 079907', 'Singapore']",4.5,2,$
578,Umi Sushi,japanese,1.28433,103.8510284,"['1 Raffles Place', 'B1-24/25', 'Singapore 048616', 'Singapore']",3.0,2,$
579,Daikokuya Ramen Dining,japanese,1.30389,103.83583,"['290 Orchard Rd', '#B1-47 Paragon', 'Singapore 238859', 'Singapore']",3.5,3,$
580,Mr. Obanyaki,japanese,1.3025399,103.83461,"['391 Orchard Road', 'Singapore 238872', 'Singapore']",4.5,6,$
581,Pepper Lunch,japanese,1.29527,103.8587723,"['3 Temasek Boulvard', '#B1-010 Suntec City Mall', 'Singapore 038983', 'Singapore']",4.0,1,$
582,Pecori Japanese Egg Restaurant,japanese,1.29151,103.8446884,"['177 River Valley Road', 'Basement Liang Court Outside Meidi-ya', 'Singapore 179030', 'Singapore']",4.0,5,$
583,Shin-Do,japanese,1.35236,103.94377,"['2 Tampines Central 5', '#B1-10/11 Century Square', 'Singapore 529509', 'Singapore']",4.0,3,$
584,Osaka Ohsho,japanese,1.29383,103.85333,"['252 North Bridge Road', '#B1-75', 'Singapore 179103', 'Singapore']",3.0,17,$
585,Coco Ichibanya,japanese,1.30712,103.788452,"['1 Vista Exchange Green', '#02-06 The Star Vista', 'Singapore 138617', 'Singapore']",3.5,12,$
586,Wow Tako,japanese,1.30048,103.8449097,"['68 Orchard Rd', 'Singapore 238839', 'Singapore']",2.0,1,$
587,Yonehachi,japanese,1.302707,103.834289,"['391 Orchard Road', 'Takashimaya Shopping Center', 'Singapore 238873', 'Singapore']",3.5,4,$
588,Botejyu San,japanese,1.29982858782121,103.844793945464,"['Plaza Singapura', 'Singapore 048617', 'Singapore']",3.5,2,$
589,Kuriya Japanese Fresh Fish Market,japanese,1.33959,103.7069092,"['1 Jurong West Central 2', '#B1-51 Jurong Point', 'Singapore 648886', 'Singapore']",5.0,1,$
590,Idaten Udon,japanese,1.29158847463109,103.855518824318,"['One Raffles Link', '#B1-21, CityLink Mall', 'Singapore 039393', 'Singapore']",3.5,6,$
591,Mos Cafe,japanese,1.29383,103.85333,"['252 North Bridge Rd', '#B1-38, Raffles City Shopping Centre', 'Singapore 179103', 'Singapore']",3.5,16,$
592,Ajisen Ramen,japanese,1.3340622,103.9627633,"['5 Changi Business Park Central 1', '#01-35/36 Changi City Point', 'Singapore 486038', 'Singapore']",4.0,2,$
593,Saizeriya Ristorante E Caffe,japanese,1.33289472888492,103.849501581846,"['190 Lorong 6 Toa Payoh', 'Singapore', 'Singapore']",3.0,1,$
594,J K Don,japanese,1.2965,103.8567,"['100 Beach Rd', '#01-42', 'Shaw Tower', 'Singapore 189702', 'Singapore']",3.0,1,$
595,Sushi Express,japanese,1.35115,103.8726807,"['23, Serangoon Central', '#B1-38/39/40', 'Singapore 556083', 'Singapore']",4.0,4,$
596,Chabuton,japanese,1.3010401,103.8383822,"['313 Orchard Rd', '#B2-01', 'Singapore 238895', 'Singapore']",3.0,6,$
597,Tamoya,japanese,1.2917766,103.8448938,"['177A River Valley Rd', '#01-32 Liang Court', 'Singapore 179030', 'Singapore']",3.5,10,$
598,Wadori,japanese,1.34025,103.7065582,"['1 Jurong West Central 2', '#B1-53', 'Singapore 648886', 'Singapore']",3.5,3,$
599,Sushi Tei,japanese,1.284349,103.847359,"['20 Cross Street', '#01-28/30 China Square Central', 'Singapore 048422', 'Singapore']",3.5,7,$
600,Mos Burger,japanese,1.31924928443794,103.843977337498,"['238 Thomson Road', '#01-54/55', 'Singapore 307683', 'Singapore']",3.0,1,$
601,Bazuka Yakibuta,japanese,1.29414,103.8315,"['1 Kim Seng Promenade', '#B1-12A, Great World City', 'Singapore 237994', 'Singapore']",3.0,4,$
602,Nihon Mura,japanese,1.3940901,103.9127502,"['168 Punggol Field', '#B1-05  Punggol Plaza', 'Singapore 820168', 'Singapore']",1.5,3,$
603,Ishi Mura,japanese,1.42942,103.8358994,"['930 Yishun Avenue 2, #03-47/50 Northpoint Shopping Centre', 'Singapore 769098', 'Singapore']",2.0,2,$
604,Wheat Baukuchen,japanese,1.27587,103.84589,"['10 Anson Rd', '#01-19, International Plaza', 'Singapore 079903', 'Singapore']",3.0,1,$
605,Ajisen Ramen,japanese,1.30039493498447,103.854789733887,"['200 Victoria St', '01# Bugis Junction', 'Singapore 188021', 'Singapore']",2.5,3,$
606,Tori Go!,japanese,1.35325246116476,103.875389099121,"['23 Serangoon Central', '#B2-60/61 Nex', 'Singapore 556083', 'Singapore']",2.0,3,$
607,Wheat Baumkuchen,japanese,1.28433,103.8510284,"['1 Raffles Place', '#B1-15', 'Singapore 048616', 'Singapore']",3.0,7,$
608,Sunny Japanese Cuisine,japanese,1.28886,103.8465576,"['6 Eu Tong Sen Street', '#B1-46', 'Singapore 059817', 'Singapore']",1.5,5,$
609,Man Man Japanese Unagi,japanese,1.27908,103.84139,"['1 Keong Saik Rd', '#01-01', 'Singapore 089109', 'Singapore']",5.0,19,$$
610,Ramen Keisuke Tori King,japanese,1.275296,103.843668,"['100 Tras St', '#03-15', 'Singapore 079027', 'Singapore']",4.0,30,$$
611,Hamburg Steak Keisuke,japanese,1.27736,103.84468,"['72 Peck Seah St', 'Singapore 079329', 'Singapore']",4.5,10,$$
612,Hokkaido Ramen Santouka,japanese,1.28796305006824,103.846003923218,"['6 Eu Tong Sen St', '#02-76', 'Singapore 059817', 'Singapore']",4.5,58,$$
613,Ippudo,japanese,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
614,YAYOI,japanese,1.27440552748694,103.843374252319,"['100 Tras St', '#03-12, 100 AM', 'Singapore 569922', 'Singapore']",4.5,8,$$
615,The Sushi Bar,japanese,1.30691,103.83354,"['14 Scotts Rd', '#04-28', 'Singapore 228213', 'Singapore']",4.5,40,$$
616,Chabuton,japanese,1.293009,103.859495,"['9 Raffles Blvd', '#02-15', 'Singapore 039596', 'Singapore']",5.0,6,$$
617,Sanpoutei Ramen,japanese,1.31134388561304,103.795740263256,"['253 Holland Ave', 'Singapore 278983', 'Singapore']",4.0,17,$$
618,Herbivore,japanese,1.30044,103.85225,"['190 Middle Rd', '#01-13/14', 'Singapore 188979', 'Singapore']",4.5,11,$$
619,Sanji Kagoshima Ramen,japanese,1.27673058642965,103.843544171041,"['Orchid Hotel', '#01-14, 1 Tras Link', 'Singapore 078867', 'Singapore']",5.0,8,$$
620,Tatsu,japanese,1.2783321,103.8512726,"['12 Marina View, #2-16', 'Asia Square Tower 2', 'Singapore 018961', 'Singapore']",4.0,4,$$
621,Ramen Keisuke Lobster King,japanese,1.29036,103.84549,"['3C River Valley Road', '#01-07, The Cannery', 'Singapore 179022', 'Singapore']",3.5,15,$$
622,Ippudo,japanese,1.29314172610364,103.841846457672,"['207 River Valley Rd', '#01-55/56', 'Singapore 238275', 'Singapore']",4.0,23,$$
623,Kaiware Japanese Restaurant,japanese,1.30248,103.8391724,"['TripleOne Somerset', '#02-15', 'Singapore 238164', 'Singapore']",4.5,4,$$
624,Keisuke Tonkotsu King,japanese,1.27696908376079,103.843899965286,"['1 Tras Link', '#01-19', 'Singapore 078867', 'Singapore']",4.0,51,$$
625,Nirai Kanai Okinawan Restaurant,japanese,1.29151,103.8446884,"['177 River Valley Road, #B1-01/02', 'Liang Court Shopping Centre', 'Singapore 179030', 'Singapore']",4.0,10,$$
626,ShuKuu Izakaya,japanese,1.28005,103.8477402,"['8 Stanley St', 'Singapore 068727', 'Singapore']",4.0,10,$$
627,Tsuta Japanese Soba Noodles,japanese,1.3068113500831,103.83204934847,"['9 Scotts Rd', '#01-01', 'Singapore 228210', 'Singapore']",3.5,20,$$
628,Katanashi,japanese,1.281709,103.8476869,"['3 Boon Tat', '#01-01', 'Singapore 069612', 'Singapore']",4.0,12,$$
629,Tonkotsu King Four Seasons,japanese,1.30094340645873,103.855325,"['158 Rochor Rd', 'Bugis Village', 'Singapore 188433', 'Singapore']",3.5,16,$$
630,Teppei,japanese,1.27726941654615,103.844071626663,"['1 Tras Link', '#01-18', 'Singapore 078867', 'Singapore']",4.0,27,$$
631,Omoomodon,japanese,1.3072641989551,103.788931581851,"['1 Vista Exchange Green', '02-14/15, The Star Vista', 'Singapore 138617', 'Singapore']",4.0,3,$$
632,Saboten,japanese,1.30089,103.83843,"['313 Somerset Road', 'B2-02/03', 'Orchard 238895', 'Singapore']",4.0,5,$$
633,Teppei Syokudo,japanese,1.30346407794292,103.83344833554,"['Orchard Road', '#B2, Takashimaya Food Hall', 'Singapore 238873', 'Singapore']",4.5,4,$$
634,Ippudo Shaw Centre,japanese,1.30613,103.83189,"['1 Scotts Rd', '#04-22, Shaw Centre', 'Singapore 228208', 'Singapore']",4.0,14,$$
635,The Ramen House,japanese,1.301912,103.850302,"['6 Short St', 'Singapore 188213', 'Singapore']",3.5,10,$$
636,Ramen Keisuke Tonkotsu King,japanese,1.31900080733483,103.892964485132,"['60 Paya Lebar Rd', '#01-04, Paya Lebar Square', 'Singapore 409051', 'Singapore']",3.5,2,$$
637,Haramiya Japanese BBQ Restaurant,japanese,1.28797372612398,103.846020432574,"['6 Eu Tong Sen Street', '#03-86 The Central', 'Singapore 059817', 'Singapore']",4.0,5,$$
638,Maison Ikkoku Restaurant & Bar,japanese,1.3022606,103.8596118,"['1st Floor', '20 Kandahar St', 'Singapore 198885', 'Singapore']",4.0,73,$$
639,Ohsho,japanese,1.302,103.84072,"['5 Koek Rd', '01-10 Cuppage Plaza', 'Singapore 228796', 'Singapore']",4.0,5,$$
640,Nihon Mura,japanese,1.30241,103.8764572,"['5 Stadium Walk', '#04-01/02 Kallang Leisure Park', 'Singapore 397693', 'Singapore']",2.5,6,$$
641,Nihon Mura,japanese,1.2990423288327,103.847869547513,"['The Cathay', '2 Handy Road, #B1-K2 to B1-07', 'Singapore 229233', 'Singapore']",4.0,2,$$
642,Ramen Champion,japanese,1.29973528141622,103.854221105576,"['201 Victoria St', 'Level 4', 'Singapore 188067', 'Singapore']",3.5,25,$$
643,Ramen Bari-Uma,japanese,1.31752616897693,103.844119601307,"['101 Thomson Rd', '#B1', 'Singapore 307591', 'Singapore']",4.0,5,$$
